mixture,n_samples,seed,classifier,delta,aapr,aaf1,aamass,auc_roc,fit_time_s
constant_auc_variant_a,1000,123,RandomForest,0.3,0.0815,0.0724,0.005,1.0,0.1502
constant_auc_variant_a,1000,123,XGBoost,0.05,0.0468,0.0355,0.0,0.9999,0.0471
constant_auc_variant_a,1000,123,XGBoost,0.1,0.0468,0.0355,0.0,0.9999,0.0471
constant_auc_variant_a,1000,123,XGBoost,0.15,0.0468,0.0355,0.01,0.9999,0.0471
constant_auc_variant_a,1000,123,XGBoost,0.2,0.0468,0.0355,0.01,0.9999,0.0471
constant_auc_variant_a,1000,123,XGBoost,0.25,0.0468,0.0355,0.01,0.9999,0.0471
constant_auc_variant_a,1000,123,XGBoost,0.3,0.0468,0.0355,0.01,0.9999,0.0471
constant_auc_variant_a,1000,456,LogisticRegression,0.05,0.4006,0.3236,0.03,0.9531,0.0084
constant_auc_variant_a,1000,456,LogisticRegression,0.1,0.4006,0.3236,0.045,0.9531,0.0084
constant_auc_variant_a,1000,456,LogisticRegression,0.15,0.4006,0.3236,0.095,0.9531,0.0084
constant_auc_variant_a,1000,456,LogisticRegression,0.2,0.4006,0.3236,0.135,0.9531,0.0084
constant_auc_variant_a,1000,456,LogisticRegression,0.25,0.4006,0.3236,0.165,0.9531,0.0084
constant_auc_variant_a,1000,456,LogisticRegression,0.3,0.4006,0.3236,0.215,0.9531,0.0084
constant_auc_variant_a,1000,456,RandomForest,0.05,0.0215,0.0164,0.0,1.0,0.1822
constant_auc_variant_a,1000,456,RandomForest,0.1,0.0215,0.0164,0.0,1.0,0.1822
constant_auc_variant_a,1000,456,RandomForest,0.15,0.0215,0.0164,0.0,1.0,0.1822
constant_auc_variant_a,1000,456,RandomForest,0.2,0.0215,0.0164,0.0,1.0,0.1822
constant_auc_variant_a,1000,456,RandomForest,0.25,0.0215,0.0164,0.0,1.0,0.1822
constant_auc_variant_a,1000,456,RandomForest,0.3,0.0215,0.0164,0.02,1.0,0.1822
constant_auc_variant_a,1000,456,XGBoost,0.05,0.0739,0.056,0.0,1.0,0.0373
constant_auc_variant_a,1000,456,XGBoost,0.1,0.0739,0.056,0.0,1.0,0.0373
constant_auc_variant_a,1000,456,XGBoost,0.15,0.0739,0.056,0.0,1.0,0.0373
constant_auc_variant_a,1000,456,XGBoost,0.2,0.0739,0.056,0.0,1.0,0.0373
constant_auc_variant_a,1000,456,XGBoost,0.25,0.0739,0.056,0.0,1.0,0.0373
constant_auc_variant_a,1000,456,XGBoost,0.3,0.0739,0.056,0.0,1.0,0.0373
constant_auc_variant_a,1000,789,LogisticRegression,0.05,0.3215,0.2565,0.03,0.9708,0.0211
constant_auc_variant_a,1000,789,LogisticRegression,0.1,0.3215,0.2565,0.055,0.9708,0.0211
constant_auc_variant_a,1000,789,LogisticRegression,0.15,0.3215,0.2565,0.075,0.9708,0.0211
constant_auc_variant_a,1000,789,LogisticRegression,0.2,0.3215,0.2565,0.105,0.9708,0.0211
constant_auc_variant_a,1000,789,LogisticRegression,0.25,0.3215,0.2565,0.13,0.9708,0.0211
constant_auc_variant_a,1000,789,LogisticRegression,0.3,0.3215,0.2565,0.15,0.9708,0.0211
constant_auc_variant_a,1000,789,RandomForest,0.05,0.3041,0.2766,0.0,1.0,0.1316
constant_auc_variant_a,1000,789,RandomForest,0.1,0.3041,0.2766,0.0,1.0,0.1316
constant_auc_variant_a,1000,789,RandomForest,0.15,0.3041,0.2766,0.0,1.0,0.1316
constant_auc_variant_a,1000,789,RandomForest,0.2,0.3041,0.2766,0.0,1.0,0.1316
constant_auc_variant_a,1000,789,RandomForest,0.25,0.3041,0.2766,0.0,1.0,0.1316
constant_auc_variant_a,1000,789,RandomForest,0.3,0.3041,0.2766,0.0,1.0,0.1316
constant_auc_variant_a,1000,789,XGBoost,0.05,0.0465,0.0351,0.0,1.0,0.0369
constant_auc_variant_a,1000,789,XGBoost,0.1,0.0465,0.0351,0.0,1.0,0.0369
constant_auc_variant_a,1000,789,XGBoost,0.15,0.0465,0.0351,0.0,1.0,0.0369
constant_auc_variant_a,1000,789,XGBoost,0.2,0.0465,0.0351,0.0,1.0,0.0369
constant_auc_variant_a,1000,789,XGBoost,0.25,0.0465,0.0351,0.0,1.0,0.0369
constant_auc_variant_a,1000,789,XGBoost,0.3,0.0465,0.0351,0.0,1.0,0.0369
constant_auc_variant_a,1000,1024,LogisticRegression,0.05,0.3892,0.3145,0.035,0.96,0.0082
constant_auc_variant_a,1000,1024,LogisticRegression,0.1,0.3892,0.3145,0.06,0.96,0.0082
constant_auc_variant_a,1000,1024,LogisticRegression,0.15,0.3892,0.3145,0.11,0.96,0.0082
constant_auc_variant_a,1000,1024,LogisticRegression,0.2,0.3892,0.3145,0.15,0.96,0.0082
constant_auc_variant_a,1000,1024,LogisticRegression,0.25,0.3892,0.3145,0.19,0.96,0.0082
constant_auc_variant_a,1000,1024,LogisticRegression,0.3,0.3892,0.3145,0.25,0.96,0.0082
constant_auc_variant_a,1000,1024,RandomForest,0.05,0.0424,0.0351,0.0,1.0,0.1181
constant_auc_variant_a,1000,1024,RandomForest,0.1,0.0424,0.0351,0.0,1.0,0.1181
constant_auc_variant_a,1000,1024,RandomForest,0.15,0.0424,0.0351,0.0,1.0,0.1181
constant_auc_variant_a,1000,1024,RandomForest,0.2,0.0424,0.0351,0.0,1.0,0.1181
constant_auc_variant_a,1000,1024,RandomForest,0.25,0.0424,0.0351,0.0,1.0,0.1181
constant_auc_variant_a,1000,1024,RandomForest,0.3,0.0424,0.0351,0.0,1.0,0.1181
constant_auc_variant_a,1000,1024,XGBoost,0.05,0.0718,0.0544,0.0,1.0,0.0307
constant_auc_variant_a,1000,1024,XGBoost,0.1,0.0718,0.0544,0.0,1.0,0.0307
constant_auc_variant_a,1000,1024,XGBoost,0.15,0.0718,0.0544,0.0,1.0,0.0307
constant_auc_variant_a,1000,1024,XGBoost,0.2,0.0718,0.0544,0.0,1.0,0.0307
constant_auc_variant_a,1000,1024,XGBoost,0.25,0.0718,0.0544,0.0,1.0,0.0307
constant_auc_variant_a,1000,1024,XGBoost,0.3,0.0718,0.0544,0.0,1.0,0.0307
constant_auc_variant_a,5000,42,LogisticRegression,0.05,0.3252,0.2566,0.024,0.969,0.0094
constant_auc_variant_a,5000,42,LogisticRegression,0.1,0.3252,0.2566,0.054,0.969,0.0094
constant_auc_variant_a,5000,42,LogisticRegression,0.15,0.3252,0.2566,0.081,0.969,0.0094
constant_auc_variant_a,5000,42,LogisticRegression,0.2,0.3252,0.2566,0.116,0.969,0.0094
constant_auc_variant_a,5000,42,LogisticRegression,0.25,0.3252,0.2566,0.15,0.969,0.0094
constant_auc_variant_a,5000,42,LogisticRegression,0.3,0.3252,0.2566,0.177,0.969,0.0094
constant_auc_variant_a,5000,42,RandomForest,0.05,0.028,0.0252,0.0,1.0,0.1699
constant_auc_variant_a,5000,42,RandomForest,0.1,0.028,0.0252,0.0,1.0,0.1699
constant_auc_variant_a,5000,42,RandomForest,0.15,0.028,0.0252,0.0,1.0,0.1699
constant_auc_variant_a,5000,42,RandomForest,0.2,0.028,0.0252,0.0,1.0,0.1699
constant_auc_variant_a,5000,42,RandomForest,0.25,0.028,0.0252,0.0,1.0,0.1699
constant_auc_variant_a,5000,42,RandomForest,0.3,0.028,0.0252,0.0,1.0,0.1699
constant_auc_variant_a,5000,42,XGBoost,0.05,0.0198,0.0146,0.0,1.0,0.0323
constant_auc_variant_a,5000,42,XGBoost,0.1,0.0198,0.0146,0.0,1.0,0.0323
constant_auc_variant_a,5000,42,XGBoost,0.15,0.0198,0.0146,0.0,1.0,0.0323
constant_auc_variant_a,5000,42,XGBoost,0.2,0.0198,0.0146,0.0,1.0,0.0323
constant_auc_variant_a,5000,42,XGBoost,0.25,0.0198,0.0146,0.003,1.0,0.0323
constant_auc_variant_a,5000,42,XGBoost,0.3,0.0198,0.0146,0.003,1.0,0.0323
constant_auc_variant_a,5000,123,LogisticRegression,0.05,0.3148,0.2468,0.025,0.9742,0.0068
constant_auc_variant_a,5000,123,LogisticRegression,0.1,0.3148,0.2468,0.056,0.9742,0.0068
constant_auc_variant_a,5000,123,LogisticRegression,0.15,0.3148,0.2468,0.082,0.9742,0.0068
constant_auc_variant_a,5000,123,LogisticRegression,0.2,0.3148,0.2468,0.12,0.9742,0.0068
constant_auc_variant_a,5000,123,LogisticRegression,0.25,0.3148,0.2468,0.156,0.9742,0.0068
constant_auc_variant_a,5000,123,LogisticRegression,0.3,0.3148,0.2468,0.187,0.9742,0.0068
constant_auc_variant_a,5000,123,RandomForest,0.05,0.0048,0.004,0.001,1.0,0.1679
constant_auc_variant_a,5000,123,RandomForest,0.1,0.0048,0.004,0.001,1.0,0.1679
constant_auc_variant_a,5000,123,RandomForest,0.15,0.0048,0.004,0.001,1.0,0.1679
constant_auc_variant_a,5000,123,RandomForest,0.2,0.0048,0.004,0.001,1.0,0.1679
constant_auc_variant_a,5000,123,RandomForest,0.25,0.0048,0.004,0.001,1.0,0.1679
constant_auc_variant_a,5000,123,RandomForest,0.3,0.0048,0.004,0.001,1.0,0.1679
constant_auc_variant_a,5000,123,XGBoost,0.05,0.0375,0.0272,0.0,1.0,0.0297
constant_auc_variant_a,5000,123,XGBoost,0.1,0.0375,0.0272,0.006,1.0,0.0297
constant_auc_variant_a,5000,123,XGBoost,0.15,0.0375,0.0272,0.006,1.0,0.0297
constant_auc_variant_a,5000,123,XGBoost,0.2,0.0375,0.0272,0.006,1.0,0.0297
constant_auc_variant_a,5000,123,XGBoost,0.25,0.0375,0.0272,0.006,1.0,0.0297
constant_auc_variant_a,5000,123,XGBoost,0.3,0.0375,0.0272,0.006,1.0,0.0297
constant_auc_variant_a,5000,456,LogisticRegression,0.05,0.3098,0.2415,0.018,0.9717,0.0095
constant_auc_variant_a,5000,456,LogisticRegression,0.1,0.3098,0.2415,0.045,0.9717,0.0095
constant_auc_variant_a,5000,456,LogisticRegression,0.15,0.3098,0.2415,0.065,0.9717,0.0095
constant_auc_variant_a,5000,456,LogisticRegression,0.2,0.3098,0.2415,0.088,0.9717,0.0095
constant_auc_variant_a,5000,456,LogisticRegression,0.25,0.3098,0.2415,0.122,0.9717,0.0095
constant_auc_variant_a,5000,456,LogisticRegression,0.3,0.3098,0.2415,0.163,0.9717,0.0095
constant_auc_variant_a,5000,456,RandomForest,0.05,0.0129,0.0111,0.0,1.0,0.1513
constant_auc_variant_a,5000,456,RandomForest,0.1,0.0129,0.0111,0.0,1.0,0.1513
constant_auc_variant_a,5000,456,RandomForest,0.15,0.0129,0.0111,0.0,1.0,0.1513
constant_auc_variant_a,5000,456,RandomForest,0.2,0.0129,0.0111,0.0,1.0,0.1513
constant_auc_variant_a,5000,456,RandomForest,0.25,0.0129,0.0111,0.0,1.0,0.1513
constant_auc_variant_a,5000,456,RandomForest,0.3,0.0129,0.0111,0.0,1.0,0.1513
constant_auc_variant_a,5000,456,XGBoost,0.05,0.0168,0.0125,0.0,1.0,0.0282
constant_auc_variant_a,5000,456,XGBoost,0.1,0.0168,0.0125,0.0,1.0,0.0282
constant_auc_variant_a,5000,456,XGBoost,0.15,0.0168,0.0125,0.0,1.0,0.0282
constant_auc_variant_a,5000,456,XGBoost,0.2,0.0168,0.0125,0.0,1.0,0.0282
constant_auc_variant_a,5000,456,XGBoost,0.25,0.0168,0.0125,0.0,1.0,0.0282
constant_auc_variant_a,5000,456,XGBoost,0.3,0.0168,0.0125,0.0,1.0,0.0282
constant_auc_variant_a,5000,789,LogisticRegression,0.05,0.3006,0.2321,0.022,0.9743,0.0061
constant_auc_variant_a,5000,789,LogisticRegression,0.1,0.3006,0.2321,0.048,0.9743,0.0061
constant_auc_variant_a,5000,789,LogisticRegression,0.15,0.3006,0.2321,0.074,0.9743,0.0061
constant_auc_variant_a,5000,789,LogisticRegression,0.2,0.3006,0.2321,0.102,0.9743,0.0061
constant_auc_variant_a,5000,789,LogisticRegression,0.25,0.3006,0.2321,0.13,0.9743,0.0061
constant_auc_variant_a,5000,789,LogisticRegression,0.3,0.3006,0.2321,0.169,0.9743,0.0061
constant_auc_variant_a,5000,789,RandomForest,0.05,0.0247,0.0221,0.0,1.0,0.1595
constant_auc_variant_a,5000,789,RandomForest,0.1,0.0247,0.0221,0.0,1.0,0.1595
constant_auc_variant_a,5000,789,RandomForest,0.15,0.0247,0.0221,0.0,1.0,0.1595
constant_auc_variant_a,5000,789,RandomForest,0.2,0.0247,0.0221,0.0,1.0,0.1595
constant_auc_variant_a,5000,789,RandomForest,0.25,0.0247,0.0221,0.0,1.0,0.1595
constant_auc_variant_a,5000,789,RandomForest,0.3,0.0247,0.0221,0.0,1.0,0.1595
constant_auc_variant_a,5000,789,XGBoost,0.05,0.0253,0.0186,0.0,1.0,0.0254
constant_auc_variant_a,5000,789,XGBoost,0.1,0.0253,0.0186,0.0,1.0,0.0254
constant_auc_variant_a,5000,789,XGBoost,0.15,0.0253,0.0186,0.0,1.0,0.0254
constant_auc_variant_a,5000,789,XGBoost,0.2,0.0253,0.0186,0.0,1.0,0.0254
constant_auc_variant_a,5000,789,XGBoost,0.25,0.0253,0.0186,0.004,1.0,0.0254
constant_auc_variant_a,5000,789,XGBoost,0.3,0.0253,0.0186,0.004,1.0,0.0254
constant_auc_variant_a,5000,1024,LogisticRegression,0.05,0.3359,0.2611,0.02,0.9636,0.0076
constant_auc_variant_a,5000,1024,LogisticRegression,0.1,0.3359,0.2611,0.046,0.9636,0.0076
constant_auc_variant_a,5000,1024,LogisticRegression,0.15,0.3359,0.2611,0.079,0.9636,0.0076
constant_auc_variant_a,5000,1024,LogisticRegression,0.2,0.3359,0.2611,0.104,0.9636,0.0076
constant_auc_variant_a,5000,1024,LogisticRegression,0.25,0.3359,0.2611,0.135,0.9636,0.0076
constant_auc_variant_a,5000,1024,LogisticRegression,0.3,0.3359,0.2611,0.169,0.9636,0.0076
constant_auc_variant_a,5000,1024,RandomForest,0.05,0.02,0.0175,0.002,1.0,0.1402
constant_auc_variant_a,5000,1024,RandomForest,0.1,0.02,0.0175,0.002,1.0,0.1402
constant_auc_variant_a,5000,1024,RandomForest,0.15,0.02,0.0175,0.002,1.0,0.1402
constant_auc_variant_a,5000,1024,RandomForest,0.2,0.02,0.0175,0.002,1.0,0.1402
constant_auc_variant_a,5000,1024,RandomForest,0.25,0.02,0.0175,0.002,1.0,0.1402
constant_auc_variant_a,5000,1024,RandomForest,0.3,0.02,0.0175,0.002,1.0,0.1402
constant_auc_variant_a,5000,1024,XGBoost,0.05,0.0424,0.0308,0.006,1.0,0.0278
constant_auc_variant_a,5000,1024,XGBoost,0.1,0.0424,0.0308,0.006,1.0,0.0278
constant_auc_variant_a,5000,1024,XGBoost,0.15,0.0424,0.0308,0.006,1.0,0.0278
constant_auc_variant_a,5000,1024,XGBoost,0.2,0.0424,0.0308,0.006,1.0,0.0278
constant_auc_variant_a,5000,1024,XGBoost,0.25,0.0424,0.0308,0.006,1.0,0.0278
constant_auc_variant_a,5000,1024,XGBoost,0.3,0.0424,0.0308,0.006,1.0,0.0278
constant_auc_variant_b,500,42,LogisticRegression,0.05,0.0918,0.0698,0.0,1.0,0.0022
constant_auc_variant_b,500,42,LogisticRegression,0.1,0.0918,0.0698,0.0,1.0,0.0022
constant_auc_variant_b,500,42,LogisticRegression,0.15,0.0918,0.0698,0.0,1.0,0.0022
constant_auc_variant_b,500,42,LogisticRegression,0.2,0.0918,0.0698,0.01,1.0,0.0022
constant_auc_variant_b,500,42,LogisticRegression,0.25,0.0918,0.0698,0.02,1.0,0.0022
constant_auc_variant_b,500,42,LogisticRegression,0.3,0.0918,0.0698,0.07,1.0,0.0022
constant_auc_variant_b,500,42,RandomForest,0.05,0.3333,0.3034,0.0,1.0,0.0975
constant_auc_variant_b,500,42,RandomForest,0.1,0.3333,0.3034,0.0,1.0,0.0975
constant_auc_variant_b,500,42,RandomForest,0.15,0.3333,0.3034,0.0,1.0,0.0975
constant_auc_variant_b,500,42,RandomForest,0.2,0.3333,0.3034,0.0,1.0,0.0975
constant_auc_variant_b,500,42,RandomForest,0.25,0.3333,0.3034,0.0,1.0,0.0975
constant_auc_variant_b,500,42,RandomForest,0.3,0.3333,0.3034,0.0,1.0,0.0975
constant_auc_variant_b,500,42,XGBoost,0.05,0.3367,0.308,0.0,1.0,0.023
constant_auc_variant_b,500,42,XGBoost,0.1,0.3367,0.308,0.0,1.0,0.023
constant_auc_variant_b,500,42,XGBoost,0.15,0.3367,0.308,0.0,1.0,0.023
constant_auc_variant_b,500,42,XGBoost,0.2,0.3367,0.308,0.0,1.0,0.023
constant_auc_variant_b,500,42,XGBoost,0.25,0.3367,0.308,0.0,1.0,0.023
constant_auc_variant_b,500,42,XGBoost,0.3,0.3367,0.308,0.0,1.0,0.023
constant_auc_variant_b,500,123,LogisticRegression,0.05,0.101,0.0743,0.0,0.9988,0.0034
constant_auc_variant_b,500,123,LogisticRegression,0.1,0.101,0.0743,0.02,0.9988,0.0034
constant_auc_variant_b,500,123,LogisticRegression,0.15,0.101,0.0743,0.02,0.9988,0.0034
constant_auc_variant_b,500,123,LogisticRegression,0.2,0.101,0.0743,0.02,0.9988,0.0034
constant_auc_variant_b,500,123,LogisticRegression,0.25,0.101,0.0743,0.03,0.9988,0.0034
constant_auc_variant_b,500,123,LogisticRegression,0.3,0.101,0.0743,0.07,0.9988,0.0034
constant_auc_variant_b,500,123,RandomForest,0.05,0.0264,0.0212,0.0,1.0,0.0889
constant_auc_variant_b,500,123,RandomForest,0.1,0.0264,0.0212,0.0,1.0,0.0889
constant_auc_variant_b,500,123,RandomForest,0.15,0.0264,0.0212,0.0,1.0,0.0889
constant_auc_variant_b,500,123,RandomForest,0.2,0.0264,0.0212,0.0,1.0,0.0889
constant_auc_variant_b,500,123,RandomForest,0.25,0.0264,0.0212,0.0,1.0,0.0889
constant_auc_variant_b,500,123,RandomForest,0.3,0.0264,0.0212,0.0,1.0,0.0889
constant_auc_variant_b,500,123,XGBoost,0.05,0.0337,0.0265,0.0,1.0,0.0215
constant_auc_variant_b,500,123,XGBoost,0.1,0.0337,0.0265,0.0,1.0,0.0215
constant_auc_variant_b,500,123,XGBoost,0.15,0.0337,0.0265,0.01,1.0,0.0215
constant_auc_variant_b,500,123,XGBoost,0.2,0.0337,0.0265,0.01,1.0,0.0215
constant_auc_variant_b,500,123,XGBoost,0.25,0.0337,0.0265,0.01,1.0,0.0215
constant_auc_variant_b,500,123,XGBoost,0.3,0.0337,0.0265,0.01,1.0,0.0215
constant_auc_variant_b,500,456,LogisticRegression,0.05,0.1347,0.0998,0.01,0.9976,0.0383
constant_auc_variant_b,500,456,LogisticRegression,0.1,0.1347,0.0998,0.01,0.9976,0.0383
constant_auc_variant_b,500,456,LogisticRegression,0.15,0.1347,0.0998,0.03,0.9976,0.0383
constant_auc_variant_b,500,456,LogisticRegression,0.2,0.1347,0.0998,0.03,0.9976,0.0383
constant_auc_variant_b,500,456,LogisticRegression,0.25,0.1347,0.0998,0.07,0.9976,0.0383
constant_auc_variant_b,500,456,LogisticRegression,0.3,0.1347,0.0998,0.07,0.9976,0.0383
constant_auc_variant_b,500,456,RandomForest,0.05,0.1831,0.1638,0.01,1.0,0.092
constant_auc_variant_b,500,456,RandomForest,0.1,0.1831,0.1638,0.01,1.0,0.092
constant_auc_variant_b,500,456,RandomForest,0.15,0.1831,0.1638,0.01,1.0,0.092
constant_auc_variant_b,500,456,RandomForest,0.2,0.1831,0.1638,0.01,1.0,0.092
constant_auc_variant_b,500,456,RandomForest,0.25,0.1831,0.1638,0.01,1.0,0.092
constant_auc_variant_b,500,456,RandomForest,0.3,0.1831,0.1638,0.01,1.0,0.092
constant_auc_variant_b,500,456,XGBoost,0.05,0.1362,0.1201,0.0,1.0,0.0527
constant_auc_variant_b,500,456,XGBoost,0.1,0.1362,0.1201,0.0,1.0,0.0527
constant_auc_variant_b,500,456,XGBoost,0.15,0.1362,0.1201,0.0,1.0,0.0527
constant_auc_variant_b,500,456,XGBoost,0.2,0.1362,0.1201,0.02,1.0,0.0527
constant_auc_variant_b,500,456,XGBoost,0.25,0.1362,0.1201,0.02,1.0,0.0527
constant_auc_variant_b,500,456,XGBoost,0.3,0.1362,0.1201,0.02,1.0,0.0527
constant_auc_variant_b,500,789,LogisticRegression,0.05,0.1617,0.1191,0.0,0.9952,0.0021
constant_auc_variant_b,500,789,LogisticRegression,0.1,0.1617,0.1191,0.02,0.9952,0.0021
constant_auc_variant_b,500,789,LogisticRegression,0.15,0.1617,0.1191,0.04,0.9952,0.0021
constant_auc_variant_b,500,789,LogisticRegression,0.2,0.1617,0.1191,0.08,0.9952,0.0021
constant_auc_variant_b,500,789,LogisticRegression,0.25,0.1617,0.1191,0.1,0.9952,0.0021
constant_auc_variant_b,500,789,LogisticRegression,0.3,0.1617,0.1191,0.1,0.9952,0.0021
constant_auc_variant_b,500,789,RandomForest,0.05,0.0329,0.0244,0.0,1.0,0.0963
constant_auc_variant_b,500,789,RandomForest,0.1,0.0329,0.0244,0.0,1.0,0.0963
constant_auc_variant_b,500,789,RandomForest,0.15,0.0329,0.0244,0.0,1.0,0.0963
constant_auc_variant_b,500,789,RandomForest,0.2,0.0329,0.0244,0.0,1.0,0.0963
constant_auc_variant_b,500,789,RandomForest,0.25,0.0329,0.0244,0.0,1.0,0.0963
constant_auc_variant_b,500,789,RandomForest,0.3,0.0329,0.0244,0.0,1.0,0.0963
constant_auc_variant_b,500,789,XGBoost,0.05,0.1075,0.0918,0.0,1.0,0.0262
constant_auc_variant_b,500,789,XGBoost,0.1,0.1075,0.0918,0.0,1.0,0.0262
constant_auc_variant_b,500,789,XGBoost,0.15,0.1075,0.0918,0.0,1.0,0.0262
constant_auc_variant_b,500,789,XGBoost,0.2,0.1075,0.0918,0.0,1.0,0.0262
constant_auc_variant_b,500,789,XGBoost,0.25,0.1075,0.0918,0.0,1.0,0.0262
constant_auc_variant_b,500,789,XGBoost,0.3,0.1075,0.0918,0.0,1.0,0.0262
constant_auc_variant_b,500,1024,LogisticRegression,0.05,0.1242,0.0939,0.0,0.9992,0.0021
constant_auc_variant_b,500,1024,LogisticRegression,0.1,0.1242,0.0939,0.02,0.9992,0.0021
constant_auc_variant_b,500,1024,LogisticRegression,0.15,0.1242,0.0939,0.02,0.9992,0.0021
constant_auc_variant_b,500,1024,LogisticRegression,0.2,0.1242,0.0939,0.03,0.9992,0.0021
constant_auc_variant_b,500,1024,LogisticRegression,0.25,0.1242,0.0939,0.06,0.9992,0.0021
constant_auc_variant_b,500,1024,LogisticRegression,0.3,0.1242,0.0939,0.07,0.9992,0.0021
constant_auc_variant_b,500,1024,RandomForest,0.05,0.0299,0.0243,0.01,1.0,0.0962
constant_auc_variant_b,500,1024,RandomForest,0.1,0.0299,0.0243,0.01,1.0,0.0962
constant_auc_variant_b,500,1024,RandomForest,0.15,0.0299,0.0243,0.01,1.0,0.0962
constant_auc_variant_b,500,1024,RandomForest,0.2,0.0299,0.0243,0.01,1.0,0.0962
constant_auc_variant_b,500,1024,RandomForest,0.25,0.0299,0.0243,0.01,1.0,0.0962
constant_auc_variant_b,500,1024,RandomForest,0.3,0.0299,0.0243,0.01,1.0,0.0962
constant_auc_variant_b,500,1024,XGBoost,0.05,0.0543,0.0434,0.0,1.0,0.022
constant_auc_variant_b,500,1024,XGBoost,0.1,0.0543,0.0434,0.0,1.0,0.022
constant_auc_variant_b,500,1024,XGBoost,0.15,0.0543,0.0434,0.01,1.0,0.022
constant_auc_variant_b,500,1024,XGBoost,0.2,0.0543,0.0434,0.01,1.0,0.022
constant_auc_variant_b,500,1024,XGBoost,0.25,0.0543,0.0434,0.01,1.0,0.022
constant_auc_variant_b,500,1024,XGBoost,0.3,0.0543,0.0434,0.02,1.0,0.022
constant_auc_variant_b,1000,42,LogisticRegression,0.05,0.0839,0.0621,0.005,1.0,0.0084
constant_auc_variant_b,1000,42,LogisticRegression,0.1,0.0839,0.0621,0.01,1.0,0.0084
constant_auc_variant_b,1000,42,LogisticRegression,0.15,0.0839,0.0621,0.02,1.0,0.0084
constant_auc_variant_b,1000,42,LogisticRegression,0.2,0.0839,0.0621,0.03,1.0,0.0084
constant_auc_variant_b,1000,42,LogisticRegression,0.25,0.0839,0.0621,0.03,1.0,0.0084
constant_auc_variant_b,1000,42,LogisticRegression,0.3,0.0839,0.0621,0.065,1.0,0.0084
constant_auc_variant_b,1000,42,RandomForest,0.05,0.1733,0.157,0.005,1.0,0.0984
constant_auc_variant_b,1000,42,RandomForest,0.1,0.1733,0.157,0.005,1.0,0.0984
constant_auc_variant_b,1000,42,RandomForest,0.15,0.1733,0.157,0.005,1.0,0.0984
constant_auc_variant_b,1000,42,RandomForest,0.2,0.1733,0.157,0.005,1.0,0.0984
constant_auc_variant_b,1000,42,RandomForest,0.25,0.1733,0.157,0.005,1.0,0.0984
constant_auc_variant_b,1000,42,RandomForest,0.3,0.1733,0.157,0.005,1.0,0.0984
constant_auc_variant_b,1000,42,XGBoost,0.05,0.1023,0.0928,0.0,1.0,0.0516
constant_auc_variant_b,1000,42,XGBoost,0.1,0.1023,0.0928,0.0,1.0,0.0516
constant_auc_variant_b,1000,42,XGBoost,0.15,0.1023,0.0928,0.0,1.0,0.0516
constant_auc_variant_b,1000,42,XGBoost,0.2,0.1023,0.0928,0.0,1.0,0.0516
constant_auc_variant_b,1000,42,XGBoost,0.25,0.1023,0.0928,0.005,1.0,0.0516
constant_auc_variant_b,1000,42,XGBoost,0.3,0.1023,0.0928,0.005,1.0,0.0516
constant_auc_variant_b,1000,123,LogisticRegression,0.05,0.1196,0.0876,0.005,0.9972,0.0056
constant_auc_variant_b,1000,123,LogisticRegression,0.1,0.1196,0.0876,0.01,0.9972,0.0056
constant_auc_variant_b,1000,123,LogisticRegression,0.15,0.1196,0.0876,0.015,0.9972,0.0056
constant_auc_variant_b,1000,123,LogisticRegression,0.2,0.1196,0.0876,0.025,0.9972,0.0056
constant_auc_variant_b,1000,123,LogisticRegression,0.25,0.1196,0.0876,0.025,0.9972,0.0056
constant_auc_variant_b,1000,123,LogisticRegression,0.3,0.1196,0.0876,0.04,0.9972,0.0056
constant_auc_variant_b,1000,123,RandomForest,0.05,0.2647,0.2407,0.0,1.0,0.1441
constant_auc_variant_b,1000,123,RandomForest,0.1,0.2647,0.2407,0.0,1.0,0.1441
constant_auc_variant_b,1000,123,RandomForest,0.15,0.2647,0.2407,0.0,1.0,0.1441
constant_auc_variant_b,1000,123,RandomForest,0.2,0.2647,0.2407,0.0,1.0,0.1441
constant_auc_variant_b,1000,123,RandomForest,0.25,0.2647,0.2407,0.0,1.0,0.1441
constant_auc_variant_b,1000,123,RandomForest,0.3,0.2647,0.2407,0.005,1.0,0.1441
constant_auc_variant_b,1000,123,XGBoost,0.05,0.0434,0.0378,0.0,1.0,0.02
constant_auc_variant_b,1000,123,XGBoost,0.1,0.0434,0.0378,0.0,1.0,0.02
constant_auc_variant_b,1000,123,XGBoost,0.15,0.0434,0.0378,0.005,1.0,0.02
constant_auc_variant_b,1000,123,XGBoost,0.2,0.0434,0.0378,0.005,1.0,0.02
constant_auc_variant_b,1000,123,XGBoost,0.25,0.0434,0.0378,0.005,1.0,0.02
constant_auc_variant_b,1000,123,XGBoost,0.3,0.0434,0.0378,0.005,1.0,0.02
constant_auc_variant_b,1000,456,LogisticRegression,0.05,0.0928,0.0673,0.005,0.9991,0.0081
constant_auc_variant_b,1000,456,LogisticRegression,0.1,0.0928,0.0673,0.01,0.9991,0.0081
constant_auc_variant_b,1000,456,LogisticRegression,0.15,0.0928,0.0673,0.01,0.9991,0.0081
constant_auc_variant_b,1000,456,LogisticRegression,0.2,0.0928,0.0673,0.025,0.9991,0.0081
